latitude,longitude,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,price
25.204631,55.343456999999994,981,1,2,Low,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1270000
25.058632,55.202774,910,1,2,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,670000
25.109367,55.247980000000005,1182,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,1300000
25.171460999999997,55.2758,1018,1,1,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1761627
25.081954999999997,55.138863,714,0,1,Medium,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,690000
25.195237,55.271449,812,1,1,Medium,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1275000
25.077327,55.140317,545,0,2,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,850000
25.188556,55.289173,4907,3,2,High,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,16950000
25.078122,55.134763,1450,2,3,Medium,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1299999
25.106147,55.246977,718,1,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,1066888
25.072396,55.132386,1300,3,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,1075000
25.240419,55.25277,1966,3,4,Medium,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,4127000
25.215192,55.235827,2093,2,4,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7600000
25.240419,55.25277,816,1,1,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1366000
25.080143,55.152381000000005,532,0,1,Low,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,425000
25.196558,55.284162,858,1,1,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1992888
25.195039,55.26942,900,1,2,Low,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1389900
25.202977,55.280662,681,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1000000
25.18984,55.281004,909,1,2,Low,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1000000
25.110967,55.178082,1366,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1300000
25.04866,55.20955,840,1,2,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,620190
25.034774,55.20175,1256,2,3,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,600000
25.195503,55.28566800000001,791,1,2,Medium,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,2130888
25.161532,55.418,732,1,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,275000
25.003373,55.246629000000006,1205,1,1,Low,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,468999
25.111229,55.136449,1490,1,2,Low,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1800000
25.066791,55.203684,385,0,1,Medium,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,424340
25.194935,55.282665,1360,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2600000
25.233787,55.294217,1612,2,2,High,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,2100000
25.051528,55.212972,1425,2,3,Ultra,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,990598
25.083483,55.148688,2514,3,4,Medium,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,3195000
25.024108,55.24290799999999,769,1,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,718000
25.093469,55.173061,754,1,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,645000
25.075284,55.134432,1443,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1900000
25.083483,55.148688,1688,2,2,Medium,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,2485000
25.119491,55.39684499999999,936,2,3,Low,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,510000
25.111798,55.247341000000006,1583,3,3,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,2600888
25.042351,55.205661,793,1,2,Low,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,430000
25.189020000000003,55.282216000000005,1741,2,3,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,1510000
25.070605,55.133230000000005,2280,3,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3200000
25.086376,55.14736,838,1,2,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,1450000
25.090953,55.16954200000001,1336,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1335000
25.078262,55.14866899999999,1435,2,4,Medium,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1275000
25.194761,55.282343,1362,2,3,Medium,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,3750000
25.071504,55.128579,708,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,850000
25.04866,55.20955,895,2,3,Medium,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,759000
25.037477,55.221942000000006,847,1,2,Medium,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,550000
25.081243,55.14512,1579,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2100000
25.06031,55.241403000000005,796,1,1,High,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,750000
25.195236,55.268641,1150,2,3,Low,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,1600000
25.089833,55.150625,2979,3,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1975000
25.185156,55.281116,692,0,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,725000
25.090136,55.150381,1207,2,3,Medium,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,1550000
25.215192,55.235827,6735,4,5,Medium,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,27500000
25.183515,55.26667,470,1,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,713000
25.113208,55.138932,1079,1,2,Medium,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2700000
25.109367,55.247980000000005,2491,3,4,Ultra,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,1898000
25.04866,55.20955,1820,3,4,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,1204504
25.081622,55.141977,1480,2,3,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,2050000
25.088431,55.146759,1180,2,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,1200000
25.132519,55.151574,1008,1,2,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,1875000
25.054336,55.203423,1249,2,3,High,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,999000
25.04866,55.20955,840,1,2,Medium,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,620190
25.07359,55.126352,705,1,2,Medium,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,1980000
25.057022,55.198917,1145,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,870000
25.051528,55.212972,690,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,649411
25.209767000000003,55.345907999999994,1162,2,3,High,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,1600000
25.04866,55.20955,1045,2,3,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,750204
25.072696,55.13586,1657,3,4,Low,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2750000
25.233787,55.294217,990,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,1550000
25.183515,55.26667,696,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,999000
25.080327,55.13821899999999,1402,2,3,Medium,False,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1400000
25.108627,55.178031,906,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,839000
25.132021,55.151405,1724,2,3,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,3600000
25.19331,55.280919,917,1,2,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,1300000
25.079501,55.151503000000005,1650,2,3,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1350000
25.177819,55.308533,899,2,2,Low,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1483350
25.145181,55.288017,1535,2,3,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1425000
25.187855,55.279641000000005,1242,2,3,Medium,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,2100000
25.226946,55.343628,4068,4,6,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000000
25.06211,55.24355,561,1,1,Medium,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,683001
25.089719,55.170481,1458,2,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1650000
25.056706,55.20790699999999,997,1,2,Medium,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,603000
25.201204,55.270189,2285,4,4,Low,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,5500000
25.079537,55.12154,1154,1,1,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,2400000
25.195098,55.277077,1024,1,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1750000
25.125472,55.153066,791,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1250000
25.181310999999997,55.26250699999999,2791,4,6,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,2600000
25.087042,55.148385,1291,2,3,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1200000
25.201204,55.270189,1049,1,2,High,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,2400000
25.198796,55.271342,1918,3,4,Low,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3550000
25.10813,55.145552,1799,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1300000
25.09938,55.141275,1968,3,4,Low,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4222888
25.177819,55.308533,492,1,1,High,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,808520
25.188671,55.276396,919,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1195000
25.240419,55.25277,733,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1200000
25.057022,55.198917,2184,2,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1350000
25.101565,55.370649,634,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,330000
25.186038,55.29175,914,1,1,Medium,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1170000
25.071246,55.140806000000005,2903,3,4,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,3100000
25.10355,55.168509,6252,4,5,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21990000
25.215192,55.235827,1521,1,2,Medium,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,5500000
25.010196,55.291467,1064,2,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,650000
25.145181,55.288017,1534,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1400000
25.109367,55.247980000000005,1960,3,4,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,1850000
25.064767,55.138814,1328,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,899999
25.018888,55.246463,407,0,1,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,677250
25.081265,55.139802,1922,3,4,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,1550000
25.091259,55.168657,863,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,950000
25.048095,55.206373,750,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,627777
25.075974,55.135687,768,1,2,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1050000
25.195236,55.268641,674,1,1,Low,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1056711
25.197316,55.274196,2056,2,4,Medium,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,3000000
25.126233,55.154509999999995,1740,2,2,Medium,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,5045846
25.066252,55.20792900000001,385,0,1,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,368000
25.089719,55.170481,1305,2,3,Medium,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1690000
25.074958,55.138542,542,0,1,Medium,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,780000
25.086376,55.14736,1255,2,3,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1890000
25.191642,55.28019499999999,1047,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1979888
25.01057,55.289787,916,2,3,Low,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,914888
25.072791,55.129829,1305,2,2,Medium,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1399999
25.037236,55.20598,822,1,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,615000
25.145146,55.285212,421,0,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,399950
25.010196,55.291467,581,1,1,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,494999
25.077213,55.136939,1324,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1750000
25.062191,55.23268100000001,1857,3,3,Medium,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,1100000
25.074167000000003,55.137779,1324,2,2,High,False,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,1599950
25.088533,55.171838,1347,2,2,Medium,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1340000
25.013504,55.254337,1619,2,2,Low,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1645000
25.065988,55.212062,437,0,1,Medium,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,400000
25.066791,55.203684,732,1,1,High,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,714000
25.0967,55.139276,1200,2,3,Medium,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2450000
25.090214000000003,55.149868999999995,3554,3,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4500000
25.190044,55.277388,934,1,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,1525000
25.227337,55.441623,1581,3,4,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,1688000
25.010572,55.289786,700,1,2,Medium,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,725888
25.183133,55.25658000000001,1358,2,3,Medium,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,1700000
25.106964,55.111349,1356,2,3,Medium,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2500000
25.145181,55.288017,1535,2,2,Medium,True,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,1250000
25.183515,55.26667,685,1,2,Medium,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,970000
25.088431,55.146759,1305,2,3,High,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,1000000
25.096219,55.170272,2398,4,3,Low,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1785000
25.19331,55.280919,1858,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2350000
25.094276,55.170207,2128,3,4,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1790000
25.188743,55.275682,1335,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1700000
25.199782,55.277662,747,1,1,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,1239000
25.19331,55.280919,850,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1200000
25.080238,55.151252,1690,2,2,Medium,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1425000
25.003729999999997,55.297034,1064,2,2,Medium,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,689999
25.07359,55.126352,1897,3,2,Medium,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,3800000
25.107984,55.244923,1993,3,4,Medium,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,2800000
25.01936,55.267193000000006,1485,3,4,Medium,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,1790000
25.069265,55.12856800000001,591,1,1,Low,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,700000
25.076944,55.134135,1198,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2650000
25.058746,55.209389,771,1,2,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,575000
25.046296,55.200782999999994,1314,2,3,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,954503
25.206345,55.345142,1168,1,2,Low,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1398000
25.069779,55.14416800000001,675,1,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,525000
25.187622,55.278946999999995,1974,3,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2100000
25.09003,55.170014,1642,2,3,Medium,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,1750000
25.078367,55.14041,1793,2,3,Medium,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,1650000
25.051302,55.199936,609,0,1,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,425000
25.191189,55.283374,455,0,1,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,850000
25.091282999999997,55.174064,758,1,1,High,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,590000
25.04866,55.20955,950,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,626999
25.075454,55.133788,1553,2,3,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,2499950
25.075974,55.135687,2205,3,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2600000
25.0902,55.17514499999999,758,1,1,Low,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,750000
25.100921,55.313162,3845,3,4,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,4500000
25.004319,55.250657999999994,758,1,2,Low,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,503000
25.190044,55.277388,938,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1275000
